Product Type,Date of scrap,Product ID,Discount Type,Product Price before discount,Product Price,Product Size,Product Link
Spodnie,2024-01-14,25128,Rabat -30%. Kod: EXTRA30.,129.99,69.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25128-Spodnie-w-kant-z-szerokimi-nogawkami-ciemnobezowe.html
Spódnica,2024-01-14,25117,Rabat -30%. Kod: EXTRA30.,99.99,79.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25117-Spodnica-z-ozdobnym-paskiem.html
Other,2024-01-14,25115,Rabat -30%. Kod: EXTRA30.,99.99,59.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25115-Olowkowa-spodnica-w-swetrowy-wzor-czarna.html
Marynarka,2024-01-14,25110,Rabat -30%. Kod: EXTRA30,,189.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25110-Marynarka-z-rekawami-3-4.html
Other,2024-01-14,25111,Rabat -30%. Kod: EXTRA30.,219.99,149.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25111-Jednorzedowa-marynarka-czarna.html
Other,2024-01-14,25112,Rabat -30%. Kod: EXTRA30.,219.99,149.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25112-Jednorzedowa-marynarka-ciemnobezowa.html
Other,2024-01-14,25084,Rabat -30%. Kod: EXTRA30.,129.99,59.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25084-Taliowana-koszula-z-bufiastymi-rekawami.html
Koszula,2024-01-14,25087,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25087-Koszula-z-wiazanym-dekoltem-i-ozdobnymi-guzikami-perlowa.html
Jeansy,2024-01-14,25066,Rabat -30%. Kod: EXTRA30,,149.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25066-Jeansy-z-szerokimi-nogawkami.html
Spódnica,2024-01-14,24965,Rabat -30%. Kod: EXTRA30.,99.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24965-Spodnica-z-paskiem.html
Other,2024-01-14,24963,Rabat -30%. Kod: EXTRA30.,89.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24963-Dopasowana-spodniczka-o-dlugosci-przed-kolano-kasztanowa.html
Other,2024-01-14,24960,Rabat -30%. Kod: EXTRA30.,129.99,79.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24960-Rozkloszowana-spodnica-midi-kasztanowa.html
Other,2024-01-14,24956,Rabat -30%. Kod: EXTRA30.,189.99,119.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24956-Gladka-marynarka-kasztanowa.html
Other,2024-01-14,24958,Rabat -30%. Kod: EXTRA30.,199.99,129.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24958-Jednorzedowa-marynarka-z-rekawami-3-4.html
Marynarka,2024-01-14,24955,Rabat -30%. Kod: EXTRA30.,189.99,129.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24955-Marynarka-z-marszczonymi-rekawami.html
Other,2024-01-14,24858,Rabat -30%. Kod: EXTRA30.,149.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24858-Dlugi-kardigan-wilokolorowy.html
Jeansy,2024-01-14,24839,Rabat -30%. Kod: EXTRA30,,149.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24839-Jeansy-rurki-z-efektem-push-up-granatowe.html
Other,2024-01-14,20784,Rabat -30%. Kod: EXTRA30.,69.99,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-20784-Prazkowana-bluzka-z-guzikami.html
Bluzka,2024-01-14,20782,Rabat -30%. Kod: EXTRA30.,69.99,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-20782-Bluzka-z-guzikami.html
Bluzka,2024-01-14,20714,Rabat -30%. Kod: EXTRA30.,79.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-20714-Bluzka-z-polgolfem-i-guzikami-na-rekawach-czarna.html
Other,2024-01-14,20712,Rabat -30%. Kod: EXTRA30.,89.99,59.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-20712-Prazkowana-bluzka-z-bufiastymi-rekawami-i-polgolfem-czarna.html
Bluzka,2024-01-14,20713,Rabat -30%. Kod: EXTRA30.,89.99,59.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-20713-Bluzka-z-bufiastymi-rekawami-perlowa.html
Other,2024-01-14,25070,Rabat -30%. Kod: EXTRA30.,199.99,99.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25070-Pikowana-kamizelka-z-kapturem-ciemnobezowa.html
Other,2024-01-14,25068,Rabat -30%. Kod: EXTRA30.,209.99,139.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25068-Pikowana-kamizelka-z-kapturem-zapinana-na-zamek-czarna.html
Other,2024-01-14,25069,Rabat -30%. Kod: EXTRA30.,209.99,139.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25069-Pikowana-kamizelka-z-kapturem-oliwkowa.html
Other,2024-01-14,24924,Rabat -30%. Kod: EXTRA30.,179.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24924-Pikowana-kamizelka-z-paskiem.html
Other,2024-01-14,24922,Rabat -30%. Kod: EXTRA30.,229.99,149.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24922-Dluga-kamizelka-z-kapturem.html
Other,2024-01-14,26155,Rabat -30%. Kod: EXTRA30,229.98,139.98,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-26155-Dwuczesciowy-komplet-damski.html
Other,2024-01-14,26110,Rabat -30%. Kod: EXTRA30,369.98,249.98,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-26110-Tweedowy-komplet.html
Garnitur,2024-01-14,26109,Rabat -30%. Kod: EXTRA30,289.98,229.98,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-26109-Garnitur-w-krate.html
Bluzka,2024-01-14,25188,Rabat -30%. Kod: EXTRA30.,49.99,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25188-Bluzka-z-koronka-na-rekawach-czarna.html
Bluzka,2024-01-14,25189,Rabat -30%. Kod: EXTRA30.,49.99,29.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25189-Bluzka-z-koronka-na-rekawach.html
Sukienka,2024-01-14,25142,Rabat -30%. Kod: EXTRA30.,199.99,109.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25142-Sukienka-midi-z-paskiem.html
Spodnie,2024-01-14,25120,Rabat -30%. Kod: EXTRA30.,129.99,99.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25120-Spodnie-w-krate-czarne.html
Marynarka,2024-01-14,25108,Rabat -30%. Kod: EXTRA30.,159.99,129.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25108-Marynarka-w-krate-z-podwijanymi-rekawami.html
Koszula,2024-01-14,25075,Rabat -30%. Kod: EXTRA30.,119.99,69.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25075-Koszula-z-ozdobnymi-guzikami-na-dekolcie-i-rekawach-biala.html
Other,2024-01-14,25074,Rabat -30%. Kod: EXTRA30.,99.99,69.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25074-Wzorzysta-koszula-z-dekoltem-w-serek-blekitna.html
Bluzka,2024-01-14,25021,Rabat -30%. Kod: EXTRA30.,59.99,44.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25021-Bluzka-z-nadrukiem-ciemnobezowa.html
Sweter,2024-01-14,25001,Rabat -30%. Kod: EXTRA30.,129.99,99.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25001-Sweter-z-geometrycznym-wzorem.html
Sweter,2024-01-14,25002,Rabat -30%. Kod: EXTRA30.,129.99,79.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25002-Sweter-z-dekoltem-w-serek-limonkowy.html
Spodnie,2024-01-14,24977,Rabat -30%. Kod: EXTRA30.,139.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24977-Spodnie-w-kant-brazowe.html
Other,2024-01-14,24964,Rabat -30%. Kod: EXTRA30.,129.99,79.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24964-Tweedowa-spodnica.html
Other,2024-01-14,24954,Rabat -30%. Kod: EXTRA30.,239.99,169.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24954-Tweedowa-marynarka-fuksjowa.html
Bluza,2024-01-14,24910,Rabat -30%. Kod: EXTRA30.,139.99,79.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24910-Bluza-z-kapturem-i-zamkiem-na-dekolcie-perlowa.html
Bluza,2024-01-14,24896,Rabat -30%. Kod: EXTRA30.,139.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24896-Bluza-z-ozdobnymi-guzikami-brazowa.html
Bluza,2024-01-14,24898,Rabat -30%. Kod: EXTRA30.,139.99,79.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24898-Bluza-z-kapturem-czarna.html
Other,2024-01-14,24882,Rabat -30%. Kod: EXTRA30.,129.99,79.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24882-Dlugi-kardigan-z-kieszeniami-czarny.html
Other,2024-01-14,24883,Rabat -30%. Kod: EXTRA30.,139.99,59.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24883-Dlugi-kardigan-z-kieszeniami-piaskowy.html
Jeansy,2024-01-14,24841,Rabat -30%. Kod: EXTRA30.,159.99,99.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24841-Jeansy-skinny-czarne.html
Jeansy,2024-01-14,24842,Rabat -30%. Kod: EXTRA30,,159.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24842-Jeansy-rurki-granatowe.html
Other,2024-01-14,24715,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24715-3-pack-skarpetek-w-paski-i-kropki.html
Other,2024-01-14,24714,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24714-3-pack-skarpetek-w-trzech-kolorach.html
Other,2024-01-14,24710,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24710-2-pack-skarpet-w-paski.html
Other,2024-01-14,24711,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24711-3-pack-skarpetek-w-trzech-kolorach.html
Other,2024-01-14,24712,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24712-3-pack-bawelnianych-skarpetek.html
Other,2024-01-14,24713,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24713-3-pack-skarpetek-z-metaliczna-nitka.html
Other,2024-01-14,24705,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24705-2-pack-bawelnianych-skarpet.html
Other,2024-01-14,24706,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24706-2-pack-skarpet-z-metaliczna-nitka.html
Other,2024-01-14,24707,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24707-2-pack-skarpet-w-kropki.html
Other,2024-01-14,24708,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24708-2-pack-skarpet-w-dwoch-kolorach.html
Other,2024-01-14,24709,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24709-2-pack-gladkich-skarpet.html
Koszula,2024-01-14,24674,Rabat -30%. Kod: EXTRA30.,99.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24674-Koszula-ze-zwierzecym-wzorem.html
Jeansy,2024-01-14,24673,Rabat -30%. Kod: EXTRA30.,149.99,59.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24673-Jeansy-rurki-ze-srednim-stanem-czarne.html
Other,2024-01-14,25067,Rabat -30%. Kod: EXTRA30.,199.99,129.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25067-Dluga-pikowana-kamizelka-z-kapturem-czarna.html
Spodnie,2024-01-14,25041,Rabat -30%. Kod: EXTRA30,,159.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25041-Spodnie-z-prostymi-nogawkami-i-wiazaniem-w-pasie-czarne.html
Other,2024-01-14,25042,Rabat -30%. Kod: EXTRA30.,159.99,119.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25042-Gladkie-spodnie-z-wiazaniem-kasztanowe.html
Jeansy,2024-01-14,24672,Rabat -30%. Kod: EXTRA30.,159.99,99.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24672-Jeansy-rurki-z-efektem-push-up-czarne.html
Other,2024-01-14,26083,Rabat -30%. Kod: EXTRA30,359.98,139.98,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-26083-Jeansowy-garnitur.html
Other,2024-01-14,26082,Rabat -30%. Kod: EXTRA30,239.98,149.98,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-26082-Melanzowy-komplet.html
Other,2024-01-14,25141,Rabat -30%. Kod: EXTRA30.,149.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25141-Koszulowa-sukienka-z-rozkloszowanym-dolem-czarna.html
Spodnie,2024-01-14,25134,Rabat -30%. Kod: EXTRA30.,119.99,79.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25134-Spodnie-z-szerokimi-nogawkami-kasztanowe.html
Marynarka,2024-01-14,25109,Rabat -30%. Kod: EXTRA30.,159.99,99.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25109-Marynarka-z-podwijanymi-rekawami.html
Other,2024-01-14,25079,Rabat -30%. Kod: EXTRA30.,119.99,59.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25079-Gladka-koszula-biala.html
Other,2024-01-14,25078,Rabat -30%. Kod: EXTRA30.,119.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25078-Dopasowana-koszula-z-dlugimi-rekawami-granatowa.html
Other,2024-01-14,25071,Rabat -30%. Kod: EXTRA30.,109.99,59.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25071-Gladka-koszula-z-ozdobnymi-guzikami-czarna.html
Other,2024-01-14,25072,Rabat -30%. Kod: EXTRA30.,109.99,59.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25072-Gladka-koszula-z-ozdobnymi-guzikami-biala.html
Jeansy,2024-01-14,25065,Rabat -30%. Kod: EXTRA30,,149.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25065-Jeansy-z-ozdobnymi-guzikami.html
Bluzka,2024-01-14,25060,Rabat -30%. Kod: EXTRA30.,99.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25060-Bluzka-z-geometrycznym-wzorem-bialo-granatowa.html
Spodnie,2024-01-14,24978,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24978-Spodnie-w-krate-z-szerokimi-nogawkami.html
Other,2024-01-14,24962,Rabat -30%. Kod: EXTRA30.,79.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24962-Dopasowana-spodniczka-czarna.html
Other,2024-01-14,24952,Rabat -30%. Kod: EXTRA30.,199.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24952-Jednorzedowa-marynarka-granatowa.html
Other,2024-01-14,24919,Rabat -30%. Kod: EXTRA30.,159.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24919-Bawelniane-jeansy-wide-leg-granatowe.html
Jeansy,2024-01-14,24920,Rabat -30%. Kod: EXTRA30,,159.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24920-Jeansy-wide-leg-z-ozdobnymi-guzikami-czarne.html
Jeansy,2024-01-14,24921,Rabat -30%. Kod: EXTRA30,,159.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24921-Jeansy-wide-leg-z-ozdobnymi-guzikami-granatowe.html
Spodnie,2024-01-14,24889,Rabat -30%. Kod: EXTRA30.,149.99,119.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24889-Spodnie-z-prosta-nogawka-czarne.html
Spodnie,2024-01-14,24890,Rabat -30%. Kod: EXTRA30.,,149.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24890-Spodnie-z-prosta-nogawka-ciemnobezowe.html
Other,2024-01-14,24853,Rabat -30%. Kod: EXTRA30.,139.99,79.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24853-Dlugi-kardigan-kasztanowy.html
Other,2024-01-14,24838,Rabat -30%. Kod: EXTRA30.,34.99,19.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24838-Cienki-pasek-z-ozdobna-klamra.html
Pasek,2024-01-14,24834,Rabat -30%. Kod: EXTRA30.,49.99,39.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24834-Pasek-z-ozdobna-klamra-w-ksztalcie-wezy-czarny.html
Pasek,2024-01-14,24835,Rabat -30%. Kod: EXTRA30,,39.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24835-Pasek-z-ozdobna-okragla-klamra-i-wezowym-wzorem-czarny.html
Other,2024-01-14,24836,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24836-Gladki-pasek.html
Pasek,2024-01-14,24837,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24837-Pasek-z-ozdobna-klamra-w-kolorze-srebrnym-czarny.html
Other,2024-01-14,24831,Rabat -30%. Kod: EXTRA30,,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24831-Szeroki-pasek-czarny.html
Other,2024-01-14,24832,Rabat -30%. Kod: EXTRA30.,49.99,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24832-Szeroki-pasek-ciemnobezowy.html
Pasek,2024-01-14,24833,Rabat -30%. Kod: EXTRA30.,39.99,24.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24833-Pasek-z-ozdobna-klamra-i-wezowym-wzorem-brazowy.html
Koszula,2024-01-14,24676,Rabat -30%. Kod: EXTRA30.,119.99,69.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24676-Koszula-w-groszki.html
Spodnie,2024-01-14,20880,Rabat -30%. Kod: EXTRA30.,159.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-20880-Spodnie-z-kantem-bezowe.html
Other,2024-01-14,20879,Rabat -30%. Kod: EXTRA30.,159.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-20879-Eleganckie-spodnie-bezowe.html
Spodnie,2024-01-14,20877,Rabat -30%. Kod: EXTRA30.,159.99,109.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-20877-Spodnie-z-kantem-czarne.html
Other,2024-01-14,25191,Rabat -30%. Kod: EXTRA30,,44.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25191-Dopasowana-bluzka-z-dlugimi-rekawami-czarna.html
Other,2024-01-14,25192,Rabat -30%. Kod: EXTRA30.,44.99,29.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25192-Dopasowana-bluzka-z-dlugimi-rekawami.html
Other,2024-01-14,25193,Rabat -30%. Kod: EXTRA30.,44.99,29.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25193-Dopasowana-bluzka-z-dlugimi-rekawami-fuksjowa.html
Other,2024-01-14,25194,Rabat -30%. Kod: EXTRA30,,44.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25194-Dopasowana-bluzka-z-dlugimi-rekawami-biala.html
Bluzka,2024-01-14,25190,Rabat -30%. Kod: EXTRA30.,49.99,39.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25190-Bluzka-w-paski-z-dekoltem-w-serek.html
Other,2024-01-14,25182,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25182-Bawelniany-t-shirt-limonkowy.html
Other,2024-01-14,25183,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25183-Bawelniany-t-shirt-oliwkowy.html
Other,2024-01-14,25178,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25178-Bawelniany-t-shirt-z-dekoltem-w-serek-ciemnobezowy.html
Other,2024-01-14,25179,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25179-Bawelniany-t-shirt-z-dekoltem-w-serek-bordowy.html
Other,2024-01-14,25180,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25180-Bawelniany-t-shirt-z-dekoltem-w-serek-fioletowy.html
Other,2024-01-14,25181,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25181-Bawelniany-t-shirt-brazowy.html
Other,2024-01-14,25177,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25177-Bawelniany-t-shirt-z-dekoltem-w-serek-czarny.html
Other,2024-01-14,25146,Rabat -30%. Kod: EXTRA30.,149.99,119.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25146-Wzorzysta-sukienka-midi.html
Other,2024-01-14,25140,Rabat -30%. Kod: EXTRA30.,129.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25140-Wzorzysta-sukienka-z-falbana-o-dlugosci-przed-kolano-ciemnobezowa.html
Other,2024-01-14,25138,Rabat -30%. Kod: EXTRA30.,139.99,79.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25138-Prosta-sukienka-z-rekawami-3-4.html
Sukienka,2024-01-14,25139,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25139-Sukienka-z-bufiastymi-rekawami-i-rozkloszowanym-dolem-czarna.html
Other,2024-01-14,25116,Rabat -30%. Kod: EXTRA30.,119.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25116-Olowkowa-spodnica-z-ozdobnymi-guzikami.html
Bluza,2024-01-14,25058,Rabat -30%. Kod: EXTRA30.,99.99,79.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25058-Bluza-z-wiazaniem-w-pasie-i-nadrukiem.html
Bluza,2024-01-14,25059,Rabat -30%. Kod: EXTRA30.,139.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25059-Bluza-z-kapturem-i-nadrukiem-lisci-czarna.html
Other,2024-01-14,25022,Rabat -30%. Kod: EXTRA30.,69.99,49.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25022-Wzorzysta-bluzka-z-polgolfem-perlowa.html
Other,2024-01-14,25023,Rabat -30%. Kod: EXTRA30.,69.99,59.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25023-Wzorzysta-bluzka-z-polgolfem-ciemnobezowa.html
Sukienka,2024-01-14,24983,Rabat -30%. Kod: EXTRA30.,159.99,119.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24983-Sukienka-midi-w-panterke-brazowa.html
Bluza,2024-01-14,24900,Rabat -30%. Kod: EXTRA30,,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24900-Bluza-z-dekoltem-w-serek-piaskowa.html
Jeansy,2024-01-14,22552,Rabat -30%. Kod: EXTRA30.,149.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22552-Jeansy-skinny-z-postrzepionymi-nogawkami-grafitowe.html
Spodnie,2024-01-14,25129,Rabat -30%. Kod: EXTRA30,,119.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25129-Spodnie-z-szerokimi-nogawkami-i-wiazaniem-w-talii-czarne.html
Other,2024-01-14,25114,Rabat -30%. Kod: EXTRA30.,89.99,59.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25114-Olowkowa-spodnica-piaskowa.html
Koszula,2024-01-14,25082,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25082-Koszula-z-ozdobnymi-guzikami-i-bufiastymi-rekawami-czarna.html
Koszula,2024-01-14,25083,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25083-Koszula-z-zlotymi-ozdobnymi-guzikami-i-kolnierzykiem-biala.html
Other,2024-01-14,24961,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24961-Rozkloszowana-spodnica-midi.html
Legginsy,2024-01-14,24951,Rabat -30%. Kod: EXTRA30.,89.99,49.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24951-Legginsy-z-rozcieciem-z-przodu-nogawek.html
